kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,av_training_set
9880467,2,,108.541,0.00100442,151.164,0.00829009,0.7027,0.9564,7.096,0.9145,807.4,55.41,14.09,34.99,13.6,986.0,127.0,,,4751.0,86.0,2.52,0.12,11.54,2.938,AFP
11021252,1,,3.26919,7.80258e-08,133.256,1.53201e-05,0.899,0.006586,2.712,0.001625,59310.0,30.51,2624.0,34.72,0.4531,1350.0,310.0,,,6372.0,214.0,4.45,0.31,1.015,0.461,AFP
8779891,3,,1.18209,0.0,131.811,0.0,0.1,0.0,4.5,0.0,594.1,0.0,-1.0,6.752,0.0,2950.0,0.0,,,6286.0,239.0,3.7,0.47,2.76,1.399,UNK
7031565,1,,412.969,0.0259755,352.473,0.0346227,0.5397,9.417,11.31,6.474,1005.0,250.0,6.662,1.937,3.572,177.0,9.33,,,4946.0,160.0,4.66,0.05,0.598,0.05,UNK
11076176,1,,0.69999,1.16324e-07,131.837,2.42731e-05,0.0009368,1.525,2.581,0.003008,372000.0,640.5,3417.0,44.49,0.05086,1660.0,199.0,,,5267.0,175.0,4.61,0.13,0.725,0.167,AFP
10019399,1,,11.8057,2.21901e-06,133.05,0.000148827,0.2563,0.9306,1.485,0.02987,1857.0,7.791,268.4,8.245,0.4221,1150.0,250.0,,,6065.0,205.0,3.89,0.41,1.891,0.809,PC
2584163,1,,14.5598,0.000146369,135.95,0.00822862,0.4375,11.98,5.521,1.098,277.7,21.37,13.69,1.639,2.23,759.0,151.0,,,5959.0,187.0,4.46,0.28,0.966,0.381,PC
3539869,2,,2.68743,2.85395e-05,131.991,0.00407841,0.05673,87.84,8.836,7.125,128.1,17.26,9.711,2.034,1.671,2070.0,686.0,,,7392.0,319.0,4.13,0.37,1.772,1.163,AFP
9471268,3,,6.7669,1.20019e-05,136.618,0.00132192,0.01433,170.5,1.599,0.08281,253.8,10.7,25.13,1.231,0.8552,783.0,32.9,,,5106.0,106.0,4.55,0.06,0.794,0.058,PC
9002278,3,,122.386,0.000448613,150.412,0.00274776,0.6885,0.4996,7.311,0.4246,741.9,19.94,36.54,1.911,0.3487,269.0,10.6,,,4924.0,99.0,4.65,0.06,0.661,0.045,PC
6752876,2,,1.0138,1.11025e-05,132.445,0.00424121,0.5036,1.957,3.437,1.165,14.37,1.603,10.74,1.265,0.2986,4060.0,728.0,,,8124.0,335.0,3.73,0.29,3.22,1.125,UNK
3348714,1,,0.749305,9.24502e-06,132.219,0.00128357,0.7029,0.9217,2.985,1.832,103.1,13.58,10.12,1.785,0.3766,3060.0,1150.0,,,7423.0,322.0,4.21,0.42,1.639,1.226,UNK
4829243,1,,0.733413,1.02059e-05,131.762,0.00133111,0.8525,0.4003,1.758,0.667,48.56,6.614,10.37,1.877,0.5583,2810.0,1080.0,,,5110.0,129.0,3.63,0.39,2.331,1.793,UNK
9027876,2,,0.800175,8.79299e-06,131.674,0.00153826,0.2993,5.068,2.541,0.7539,40.79,5.052,11.41,1.123,0.3363,2900.0,696.0,,,6806.0,221.0,4.09,0.27,1.726,0.822,NTP
4048494,3,,0.806792,1.17848e-05,132.071,0.0051449,0.7834,3.029,3.128,11.45,76.47,10.91,9.03,2.415,2.408,3790.0,671.0,,,7852.0,311.0,3.92,0.22,2.518,0.868,NTP
6952259,1,,0.634051,8.59272e-06,131.661,0.00131011,0.0996,27.61,2.002,0.9013,37.17,4.005,11.64,1.031,0.499,3140.0,965.0,,,7012.0,258.0,4.14,0.34,1.669,1.018,UNK
3241685,2,,4.03386,9.00486e-05,132.083,0.0156493,0.6404,2.928,12.47,10.11,36.7,4.993,7.567,0.7305,0.4465,1300.0,328.0,,,6362.0,237.0,4.41,0.3,1.144,0.57,AFP
7135852,1,,4.22097,2.20639e-06,132.633,0.000358636,0.7025,0.1387,3.017,0.08794,2214.0,17.36,135.4,2.615,0.1228,600.0,126.0,,,3861.0,739.0,4.75,0.11,0.52,0.09,PC
9851126,3,,8.48072,0.000270799,135.328,0.0512095,0.9999,0.05342,15.82,2.274,580.7,82.08,15.52,3.822,3.198,761.0,145.0,,,5378.0,213.0,4.57,0.22,0.786,0.294,AFP
5094751,1,,6.48163,5.60886e-06,135.942,0.000641489,0.9127,0.02192,3.873,0.07596,292.9,3.006,99.85,2.709,0.06531,1150.0,21.7,,,5952.0,75.0,4.21,0.01,1.323,0.037,PC
2860851,2,,1.19686,1.37475e-05,132.548,0.00753755,0.9901,0.003046,1.8,0.1017,73.1,5.897,20.39,5.452,0.4107,5760.0,1130.0,,,10752.0,448.0,3.59,0.32,4.924,1.891,AFP
10973814,2,,20.3423,5.36549e-05,137.698,0.00201537,0.1211,18.16,2.327,0.2061,537.1,19.62,28.72,2.331,1.155,680.0,129.0,,,5800.0,161.0,4.4,0.26,1.012,0.38,PC
11100522,1,,0.956149,9.16321e-06,132.325,0.00256718,0.05372,134.8,1.865,0.628,128.5,14.72,11.12,3.681,4.653,4180.0,754.0,,,8233.0,339.0,3.74,0.3,3.207,1.125,UNK
10724635,1,,0.745045,1.01114e-05,131.854,0.00332041,0.4569,4.765,2.241,1.174,33.24,4.378,10.08,0.4715,0.347,1700.0,237.0,,,5196.0,170.0,4.51,0.23,0.812,0.22,AFP
5531694,2,,8.11367,9.18859e-05,132.802,0.00882036,0.6576,2.004,4.163,0.2756,43.5,4.808,9.311,0.983,0.4558,1130.0,104.0,,,6011.0,130.0,4.12,0.15,1.409,0.253,PC
11823836,2,,0.562237,2.51779e-05,132.004,0.00598147,0.02283,671.6,1.917,5.714,10.25,3.777,4.558,0.5581,1.498,3310.0,998.0,,,7008.0,276.0,4.12,0.34,1.723,1.03,AFP
9594022,3,,1.74425,3.22733e-05,131.546,0.0102793,0.08252,81.93,10.98,49.81,38.27,4.351,9.543,2.13,2.5,3550.0,791.0,,,8169.0,302.0,3.65,0.39,3.406,1.496,UNK
4949187,3,,2.99495,3.40714e-05,133.981,0.00700957,0.1041,46.61,8.455,5.27,50.98,5.802,10.46,1.893,1.727,2190.0,492.0,,,6622.0,277.0,3.78,0.37,2.633,1.162,NTP
4678875,1,,1.87887,0.0,133.078,0.0,0.1,0.0,3.5,0.0,786600.0,0.0,-1.0,27.74,0.0,1850.0,0.0,,,6569.0,217.0,4.28,0.27,1.235,0.567,AFP
4752451,1,,6.41504,3.77088e-06,132.856,0.000429353,0.007016,76.1,2.807,0.04715,445.8,3.995,126.2,2.862,0.3008,1230.0,261.0,,,6170.0,176.0,4.15,0.25,1.352,0.568,AFP
5385139,2,,12.4256,0.000389513,133.871,0.0270155,0.5237,5.135,16.22,0.7452,179.6,17.79,10.23,1.243,1.058,743.0,156.0,,,5754.0,194.0,4.53,0.3,0.905,0.376,AFP
12509829,2,,0.888455,6.73509e-06,132.318,0.00150005,0.5004,4.031,1.356,0.1063,218.0,20.19,15.09,1.224,0.7819,1670.0,313.0,,,5551.0,167.0,4.57,0.24,0.809,0.299,AFP
5567499,1,,0.925912,1.92963e-05,132.498,0.00658023,0.6411,3.144,4.193,8.279,19.69,3.262,6.825,1.354,0.7963,3800.0,623.0,,,7737.0,307.0,3.81,0.26,2.884,0.916,AFP
9959589,1,,1.33253,6.75174e-06,132.069,0.0024251,0.8977,0.2616,3.066,1.042,166.0,9.343,21.39,1.464,0.3323,1700.0,325.0,,,6091.0,204.0,4.49,0.27,0.967,0.363,AFP
5255939,1,,1.52011,1.41799e-05,133.05,0.00360427,0.3057,9.623,2.312,0.2887,32.14,4.623,8.537,0.7797,0.4678,2040.0,586.0,,,6616.0,218.0,4.26,0.32,1.353,0.772,NTP
9588514,1,,0.626026,1.08647e-05,131.981,0.00282755,0.6947,2.147,1.91,1.462,91.35,13.27,9.606,0.4176,0.2734,975.0,73.6,,,3587.0,67.0,4.84,0.08,0.41,0.06,UNK
6619942,1,,435.349,0.00699727,345.006,0.00620046,0.08528,43.22,8.107,0.7769,325.8,124.6,3.546,26.08,26.75,679.0,149.0,,,4743.0,127.0,2.4,0.29,15.0,6.524,UNK
11075279,1,,345.16,0.000432306,318.308,0.000813758,0.8721,0.004753,7.521,0.05873,5090.0,35.54,168.9,7.794,0.04933,241.0,21.4,,,5597.0,109.0,4.51,0.15,0.931,0.161,PC
11560382,1,,0.527675,8.23913e-06,131.819,0.00150325,0.6772,1.312,1.331,0.3752,86.37,9.064,15.02,0.8616,0.3089,2130.0,433.0,,,5817.0,167.0,4.54,0.29,0.87,0.35,AFP
6356627,3,,4.20953,2.8546e-05,131.578,0.00434008,0.3155,4.881,6.057,0.3563,29.92,3.003,10.84,0.7839,0.2475,1490.0,403.0,,,6623.0,207.0,4.23,0.3,1.41,0.76,AFP
6864536,1,,2.32508,4.34215e-05,132.747,0.011184,0.3321,7.594,6.867,3.215,9.972,1.347,7.532,0.3555,0.2037,1540.0,339.0,,,6119.0,181.0,4.35,0.28,1.114,0.487,UNK
4645174,1,,15.0329,0.000142379,131.908,0.00785802,0.6121,3.998,5.447,0.6098,132.8,10.43,13.53,1.108,0.8317,760.0,150.0,,,6033.0,174.0,4.44,0.27,0.917,0.358,PC
8036315,2,,1.00775,1.73835e-05,131.903,0.00997416,0.9371,0.1047,2.846,2.019,44.71,4.081,10.31,1.705,0.2258,2960.0,781.0,,,7006.0,312.0,4.0,0.3,2.12,1.103,UNK
3963203,1,,4.27421,7.67324e-05,132.444,0.0116739,0.7073,1.527,11.45,5.454,31.97,5.122,6.182,0.9549,0.3674,1560.0,397.0,,,6628.0,232.0,4.14,0.28,1.575,0.796,AFP
8480285,2,,16.2255,0.000136568,144.026,0.00692962,0.4965,3.642,6.351,0.3327,114.0,6.874,16.69,1.204,0.5922,788.0,65.8,,,5956.0,120.0,4.32,0.13,1.098,0.178,PC
6891543,1,,1.75256,5.48031e-06,132.722,0.00134579,0.3023,6.567,2.222,0.07305,163.7,8.988,22.64,1.274,0.6429,1500.0,296.0,,,5739.0,165.0,4.43,0.27,0.996,0.388,AFP
9591519,3,,1.1248,1.45747e-05,132.266,0.0075354,0.9914,0.004298,1.663,0.1176,69.98,6.892,11.77,2.734,0.4084,3230.0,724.0,,,7308.0,278.0,3.81,0.42,2.301,1.015,AFP
9488426,3,,2.06649,4.31239e-05,132.133,0.0789641,0.8921,0.7917,6.167,14.62,31.04,4.044,9.708,2.044,1.061,2980.0,502.0,,,7507.0,298.0,3.71,0.27,3.18,1.043,AFP
2853828,2,,346.425,0.0137011,365.161,0.0192779,0.7506,2.064,15.93,2.68,121.5,17.39,7.603,1.506,1.008,314.0,98.8,,,6327.0,202.0,4.28,0.33,1.259,0.788,NTP
8977223,1,,0.642227,5.50656e-06,131.965,0.000977042,0.9002,0.3896,0.9407,0.05884,323.9,28.16,20.47,6.007,1.929,3770.0,958.0,,,6499.0,256.0,3.69,0.47,2.836,1.423,AFP
9760994,2,,2.26149,1.86499e-05,132.552,0.00449561,0.2038,17.03,5.618,2.063,30.05,3.299,10.47,0.9606,0.5869,2150.0,633.0,,,7261.0,331.0,4.12,0.33,1.724,1.001,AFP
9594007,1,,0.666553,1.46297e-05,131.677,0.00168746,0.2995,6.092,2.447,1.171,50.85,10.76,6.192,1.203,0.4276,3050.0,734.0,,,6820.0,275.0,4.1,0.27,1.656,0.787,UNK
11496366,1,,0.783917,1.22419e-05,132.14,0.00563883,0.002012,2052.0,5.253,16.55,14.35,2.323,10.71,0.3369,0.3399,1830.0,363.0,,,5490.0,189.0,4.47,0.26,0.906,0.355,NTP
6974867,1,,0.887667,1.18902e-05,132.369,0.00262279,0.2717,13.92,1.316,0.2101,16.58,2.467,8.807,0.9202,0.9336,2620.0,664.0,,,5501.0,169.0,3.83,0.48,2.27,1.144,AFP
10709622,1,,51.3286,0.000342262,177.673,0.00527188,0.686,0.5928,9.458,0.6424,645.5,22.5,27.8,3.027,0.4706,547.0,131.0,,,6119.0,195.0,4.35,0.29,1.119,0.532,PC
2971415,2,,7.35389,0.000114738,136.198,0.0120496,0.6932,0.9607,15.45,2.359,51.14,4.852,10.78,1.213,0.2918,1280.0,313.0,,,6370.0,240.0,4.08,0.26,1.588,0.769,AFP
2854927,1,,6.5938,0.000247581,134.682,0.0308657,0.8982,0.263,12.71,3.179,88.84,11.53,7.649,1.095,0.2519,1030.0,225.0,,,6202.0,232.0,4.46,0.3,0.992,0.426,UNK
9474483,1,,0.512576,0.0,131.786,0.0,0.1,0.0,1.5,0.0,1826.0,0.0,-1.0,4.275,0.0,2360.0,0.0,,,6077.0,230.0,4.47,0.31,0.999,0.447,AFP
3443127,1,,0.668048,1.52488e-05,131.987,0.0056289,0.9124,1.095,1.895,7.728,40.08,7.188,6.854,1.964,1.775,4080.0,704.0,,,7758.0,306.0,3.88,0.21,2.648,0.889,AFP
6939291,1,,0.914703,7.70351e-05,132.408,0.023626,0.8987,1.186,3.1,16.74,4.607,3.069,1.527,1.004,0.8667,4260.0,847.0,,,7358.0,302.0,3.54,0.32,4.037,1.571,AFP
6717417,1,,0.697843,1.7473e-05,131.994,0.00554455,0.9,0.7307,2.252,6.251,41.18,9.874,5.18,4.229,3.249,4330.0,1150.0,,,5021.0,141.0,2.87,0.34,5.489,2.91,AFP
8192427,2,,4.38968,5.41808e-05,135.6,0.00822707,0.6974,1.143,11.42,3.561,33.99,4.635,7.805,1.825,0.562,1890.0,531.0,,,6060.0,182.0,3.65,0.54,2.93,1.638,AFP
5818068,1,,14.1268,1.54625e-05,137.904,0.000983524,0.9971,0.05993,5.85,0.05243,8386.0,55.13,154.4,13.01,3.606,673.0,153.0,,,5655.0,196.0,4.58,0.29,0.793,0.357,AFP
5695396,3,,9.4882,3.48134e-05,139.174,0.0027689,0.5017,2.667,1.106,0.06687,41.4,4.136,10.5,0.6719,0.285,856.0,79.4,,,5680.0,113.0,4.41,0.14,1.016,0.184,UNK
8380709,1,,24.3346,0.000229729,147.411,0.00755137,0.3323,17.34,6.633,1.378,311.8,21.51,14.9,1.724,2.276,647.0,117.0,,,6091.0,201.0,4.49,0.27,0.967,0.344,PC
10357831,2,,1.72159,6.28854e-06,132.553,0.00129568,0.7004,1.958,1.967,0.5449,2074.0,219.5,16.61,3.258,2.76,1050.0,64.2,,,4535.0,174.0,4.61,0.05,0.668,0.064,AFP
8779891,1,,1.01017,1.24127e-05,131.889,0.00564392,0.9,0.622,2.965,5.225,93.52,9.458,11.38,3.124,1.605,3110.0,796.0,,,6286.0,239.0,3.7,0.47,2.76,1.399,NTP
6106282,1,,101.11,0.000696909,215.525,0.00565575,0.2581,10.11,7.837,1.409,980.5,53.63,17.91,1.499,0.8587,201.0,13.5,,,3813.0,87.0,4.77,0.08,0.477,0.06,PC
9532421,2,,4.30908,4.35274e-06,132.551,0.000636381,0.5523,0.8495,1.61,0.179,5337.0,95.02,73.58,5.903,1.224,882.0,966.0,,,4897.0,176.0,4.53,0.91,0.789,1.728,AFP
6670742,2,,1.01701,1.66413e-05,132.352,0.00976374,0.9679,0.008473,2.435,0.184,253.2,19.44,15.65,7.305,0.3417,4080.0,730.0,,,7694.0,315.0,3.63,0.27,3.627,1.265,UNK
3238059,1,,459.321,0.00886363,260.206,0.0124781,0.117,124.0,3.365,3.869,1886.0,393.5,4.969,3.461,11.64,211.0,42.4,,,5635.0,167.0,4.57,0.26,0.804,0.319,NTP
7375795,1,,19.301,6.69639e-05,133.361,0.00292919,0.08898,40.38,5.866,0.4751,231.6,6.277,38.72,1.423,1.138,670.0,68.8,,,5687.0,115.0,4.41,0.14,0.943,0.19,PC
4372410,3,,1.45788,1.34431e-05,132.913,0.00258489,0.108,38.73,6.054,7.108,99.99,10.77,11.14,3.304,2.411,3600.0,623.0,,,8092.0,339.0,3.73,0.28,3.267,1.096,AFP
11822789,3,,0.648289,2.14311e-05,131.944,0.00150649,0.5002,3.383,1.353,0.2066,159.3,35.16,9.857,3.493,1.379,4140.0,654.0,,,7780.0,307.0,3.87,0.23,2.658,0.813,AFP
12691412,1,,6.90523,2.55542e-05,137.022,0.00396325,0.9714,0.004962,3.656,0.1379,468.2,20.94,29.08,4.808,0.1617,1340.0,437.0,,,6622.0,312.0,4.15,0.38,1.706,1.101,AFP
6058614,1,,1.73108,1.91726e-07,133.049,3.45675e-05,0.899,0.004915,1.647,0.006368,11430.0,34.07,572.1,12.66,0.1871,1540.0,303.0,,,6045.0,210.0,4.49,0.28,0.955,0.37,AFP
3441159,4,,0.558958,1.33906e-05,131.625,0.006126,0.9077,0.1044,1.866,0.8985,66.0,9.458,10.16,3.893,0.4402,4960.0,936.0,,,7234.0,308.0,3.54,0.29,4.108,1.511,UNK
2975832,1,,0.813682,1.1189e-05,131.567,0.00121529,0.898,0.2294,1.969,0.7963,80.25,12.54,8.353,2.265,0.4559,3150.0,703.0,,,6824.0,296.0,3.96,0.26,2.173,0.951,UNK
9665503,1,,11.568,0.0,137.335,0.0,0.1,0.0,3.5,0.0,457000.0,0.0,-1.0,35.96,0.0,635.0,0.0,,,5307.0,158.0,4.66,0.09,0.659,0.098,AFP
7620660,1,,5.36661,1.20061e-05,134.849,0.00169247,0.5083,1.646,5.169,0.3071,919.0,24.01,41.0,2.626,0.6347,979.0,215.0,,,5850.0,184.0,4.55,0.3,0.844,0.367,AFP
7100673,6,,552.892,0.0146794,283.017,0.0258154,0.7872,0.9228,14.58,1.631,208.5,29.24,8.124,1.7,0.7774,223.0,18.7,,,5574.0,102.0,4.35,0.12,1.065,0.174,UNK
5689351,5,,3.2506,8.41898e-06,133.693,0.00151384,0.9,0.2904,2.228,0.2992,198.9,10.58,21.66,1.315,0.4415,965.0,38.0,,,4998.0,104.0,4.58,0.05,0.764,0.051,PC
7047356,1,,30.433,0.000133736,131.979,0.00373184,0.8436,0.6428,2.44,0.5494,329.6,44.79,7.532,2.959,0.9802,809.0,299.0,,,7043.0,323.0,4.26,0.41,1.45,1.062,NTP
5124667,1,,150.878,0.000411772,206.694,0.0019653,0.7345,0.1413,8.775,0.2133,660.4,12.07,50.31,3.414,0.1517,411.0,79.0,,,6192.0,179.0,4.23,0.22,1.23,0.467,PC
8222813,1,,8.7042,1.16064e-05,139.954,0.00112178,0.6944,0.503,2.975,0.2105,1115.0,17.31,69.3,3.982,0.6948,892.0,171.0,,,5423.0,185.0,4.3,0.24,1.119,0.421,PC
3962872,1,,25.9556,0.000565223,148.84,0.0174724,0.7869,0.8752,12.58,1.028,104.7,10.31,9.982,1.169,0.4198,657.0,131.0,,,6058.0,184.0,4.41,0.27,1.038,0.409,AFP
10862354,3,,0.872874,0.0,131.62,0.0,0.1,0.0,3.0,0.0,146.7,0.0,-1.0,3.036,0.0,3380.0,0.0,,,6784.0,249.0,3.76,0.44,2.482,1.168,AFP
8296467,2,,10.3033,0.0,133.308,0.0,0.1,0.0,2.5,0.0,335900.0,0.0,-1.0,49.11,0.0,787.0,0.0,,,5497.0,182.0,4.42,0.3,0.9,0.413,AFP
3964082,1,,0.582853,1.09562e-05,131.752,0.00253173,0.1021,67.02,1.888,2.234,40.21,5.686,10.13,0.7406,0.963,2580.0,657.0,,,6517.0,238.0,4.38,0.3,1.159,0.585,UNK
9838975,1,,18.6929,1.71544e-06,143.833,7.75276e-05,0.1476,0.03379,3.911,0.007343,52350.0,47.98,1220.0,14.91,0.0228,529.0,46.9,,,5197.0,159.0,4.66,0.1,0.661,0.11,AFP
9239124,2,,0.619451,1.53763e-05,131.538,0.00384277,0.1023,93.49,2.085,3.838,11.87,2.336,8.042,0.5429,0.8905,3100.0,1260.0,,,7211.0,338.0,4.24,0.45,1.553,1.255,UNK
8296467,4,,30.9102,0.0,147.238,0.0,0.1,0.0,15.0,0.0,28680.0,0.0,-1.0,15.06,0.0,546.0,0.0,,,5497.0,182.0,4.42,0.3,0.9,0.413,AFP
5791786,1,,0.958186,9.93796e-06,131.872,0.00605318,0.9727,0.009362,2.167,0.1781,271.6,21.32,15.37,5.675,0.312,3450.0,562.0,,,7252.0,275.0,3.83,0.24,2.699,0.854,AFP
8564674,2,,12.2476,3.83855e-05,138.221,0.0024703,0.009934,368.1,3.35,0.4109,422.8,18.28,22.9,1.864,1.445,776.0,137.0,,,5941.0,175.0,4.52,0.26,0.911,0.317,PC
8739209,1,,3.69718,3.73071e-05,131.751,0.00639012,0.3,6.386,12.3,5.208,19.11,2.052,9.414,0.704,0.2905,1570.0,425.0,,,6313.0,243.0,4.12,0.28,1.594,0.854,UNK
6869313,1,,2.81851,4.81137e-05,133.815,0.0110673,0.5825,3.358,12.14,15.88,107.1,9.815,11.31,0.8517,0.6175,1120.0,230.0,,,5325.0,224.0,4.5,0.3,0.797,0.321,AFP
5092655,1,,0.783245,8.23926e-06,131.757,0.00227607,0.1649,35.84,1.818,0.8462,156.9,18.52,12.11,0.8782,1.426,1560.0,195.0,,,5067.0,195.0,4.57,0.59,0.715,0.17,AFP
11568987,1,,15.96,2.29675e-05,139.601,0.00119,0.08582,18.35,4.292,0.257,537.5,9.021,61.83,2.222,0.7708,721.0,57.2,,,5936.0,131.0,4.5,0.13,0.965,0.147,PC
8552583,1,,1.06192,4.30485e-06,131.728,0.00104738,0.2753,8.937,1.513,0.07854,151.3,8.455,23.77,1.074,0.6474,1660.0,297.0,,,5737.0,164.0,4.54,0.26,0.872,0.307,AFP
9834719,1,,1.62166,1.10495e-07,133.062,2.10878e-05,0.9,0.0011,1.621,0.003278,7258.0,13.0,977.4,9.873,0.02312,1600.0,339.0,,,6106.0,188.0,4.49,0.3,0.966,0.405,AFP
7879404,2,,0.78101,8.94384e-06,132.25,0.00128095,0.003191,581.3,1.678,0.247,83.66,10.74,10.48,14.11,8.907,6210.0,1840.0,,,4413.0,138.0,1.96,0.35,16.12,9.486,AFP
10647611,2,,0.969286,7.84288e-06,132.103,0.00400206,0.9603,0.00546,2.582,0.07502,715.4,45.58,17.93,7.256,0.2588,3160.0,877.0,,,7334.0,307.0,3.99,0.32,2.183,1.2,AFP
7281694,1,,0.566808,8.69128e-06,131.78,0.00221189,0.3016,8.351,2.093,1.474,30.25,3.59,12.3,0.9349,0.7751,2520.0,1080.0,,,5018.0,170.0,3.95,0.58,1.734,1.476,NTP
10905239,1,,3.48769,9.55693e-07,132.568,0.00018557,0.1009,3.68,3.808,0.0588,1310.0,4.493,330.8,5.663,0.5336,1450.0,162.0,,,5576.0,116.0,4.07,0.18,1.593,0.351,PC
5735762,3,,42.8962,0.000122619,146.065,0.0021029,0.5337,1.334,5.675,0.2943,573.0,13.56,44.35,2.126,0.5887,448.0,22.3,,,5192.0,113.0,4.49,0.07,0.873,0.078,PC
9822703,1,,4.753,5.14921e-05,132.737,0.00731029,0.002796,1511.0,14.76,9.538,41.35,5.686,9.362,1.099,0.7915,1620.0,539.0,,,7076.0,271.0,4.15,0.37,1.691,1.119,NTP
4253860,3,,0.525618,0.0,131.713,0.0,0.1,0.0,2.0,0.0,167.0,0.0,-1.0,3.577,0.0,4030.0,0.0,,,6910.0,266.0,3.83,0.26,2.737,0.919,AFP
3440710,1,,0.799886,0.0064708,131.861,1.82517,0.9935,2.33,0.6772,105.9,0.03946,3.132,0.0157,0.03822,1.733,2650.0,798.0,,,6919.0,253.0,4.27,0.34,1.374,0.823,UNK
12004689,1,,2.52128,1.8936e-05,132.857,0.00394093,0.2404,35.58,1.619,0.2825,205.5,31.99,8.14,0.9036,2.081,1000.0,82.4,,,5110.0,157.0,4.67,0.09,0.637,0.097,AFP
8259713,3,,1.77551,2.92577e-05,131.562,0.00810104,0.5503,2.736,4.933,1.916,25.18,3.772,7.027,0.5505,0.2213,1710.0,398.0,,,6434.0,218.0,4.41,0.3,1.055,0.487,UNK
6865966,1,,6.28642,7.48524e-05,133.675,0.00895587,0.5185,2.441,15.05,2.968,58.28,6.004,9.72,0.9318,0.3028,1180.0,297.0,,,6379.0,216.0,4.31,0.28,1.18,0.59,UNK
10682541,1,,4.99682,1.08333e-05,131.761,0.00148216,0.4966,4.68,2.153,0.3977,962.1,38.59,27.35,2.665,2.207,917.0,157.0,,,5339.0,177.0,4.55,0.23,0.847,0.285,PC
8143646,1,,548.398,0.0139251,484.795,0.0158048,0.4764,11.45,10.81,1.885,113.5,20.31,6.322,1.036,1.549,224.0,42.6,,,5854.0,150.0,4.43,0.26,0.951,0.358,UNK
11044394,1,,1.87461,2.18972e-05,133.305,0.00583566,0.5381,2.791,6.85,4.477,21.31,2.165,10.21,0.8062,0.2903,2200.0,690.0,,,7069.0,297.0,4.15,0.36,1.677,1.043,UNK
6541920,3,,22.6871,2.91215e-05,148.455,0.00109655,0.6948,0.207,5.611,0.1642,976.0,10.08,99.31,3.482,0.2275,653.0,26.8,,,5657.0,107.0,4.36,0.06,1.046,0.076,PC
2969628,3,,1.97363,1.54325e-05,132.653,0.00302841,0.2785,9.458,1.789,0.09988,19.51,2.603,10.77,1.476,0.735,3320.0,547.0,,,8241.0,334.0,3.72,0.27,3.277,1.046,AFP
7658925,3,,1.70628,7.15888e-05,131.699,0.0202493,0.8965,0.7941,5.728,18.93,11.27,3.084,3.794,0.6153,0.3678,2140.0,796.0,,,6883.0,241.0,4.2,0.41,1.579,1.167,NTP
6451160,4,,1.01712,0.0,132.198,0.0,0.1,0.0,2.5,0.0,189.4,0.0,-1.0,2.761,0.0,3020.0,0.0,,,7279.0,311.0,4.01,0.24,1.977,0.825,AFP
4679104,1,,4.92177,4.2795e-05,132.702,0.00601185,0.6977,0.2914,15.38,1.923,7.007,0.8946,7.952,0.7743,0.06746,2380.0,510.0,,,8949.0,381.0,3.93,0.21,2.727,1.146,UNK
4072750,2,,1.19095,1.1758e-05,132.325,0.00306749,0.3027,9.17,2.138,0.3548,29.48,4.109,9.455,0.8094,0.4283,2460.0,578.0,,,7071.0,280.0,4.2,0.27,1.46,0.677,AFP
1432149,1,,0.583189,8.39296e-06,131.88,0.001485,0.4276,1.993,2.168,0.632,24.25,2.578,11.93,1.009,0.2058,3690.0,977.0,,,7466.0,296.0,4.04,0.3,2.001,1.047,UNK
9137447,1,,0.65315,1.30736e-05,131.724,0.00600335,0.9,1.241,2.081,9.789,31.87,5.315,7.809,1.335,1.291,3760.0,887.0,,,7914.0,305.0,4.05,0.28,2.023,0.942,AFP
8890150,2,,7.05429,3.54005e-05,136.194,0.00381181,0.8677,1.047,1.821,0.9204,343.1,34.7,11.08,1.155,0.9435,519.0,22.5,,,3903.0,87.0,4.72,0.04,0.537,0.04,PC
3654950,1,,4.06737,4.04381e-07,134.316,8.64386e-05,0.8714,0.009463,5.796,0.004693,67290.0,61.6,1356.0,26.25,0.4662,978.0,155.0,,,5385.0,195.0,4.53,0.29,0.75,0.231,AFP
8264706,1,,2.13583,1.3572e-05,131.803,0.00275199,0.6997,0.8328,7.403,2.851,156.4,14.35,11.23,2.105,0.399,2110.0,777.0,,,7356.0,319.0,4.22,0.41,1.571,1.15,NTP
7668663,1,,6.49801,1.13658e-05,136.002,0.00128479,0.8918,0.2127,2.395,0.2526,191.6,5.417,38.48,1.807,0.3498,1030.0,87.3,,,5727.0,111.0,4.33,0.12,1.104,0.183,PC
8978630,2,,1.30413,2.02458e-05,131.698,0.00520092,0.7835,0.793,4.487,3.584,15.77,2.198,7.792,0.9498,0.2549,2860.0,554.0,,,7097.0,240.0,3.9,0.31,2.182,0.831,AFP
9838804,1,,1.33259,7.14816e-06,132.03,0.00244571,0.9222,0.1796,2.613,0.559,184.9,13.53,17.75,1.361,0.3177,1460.0,294.0,,,5536.0,195.0,4.57,0.26,0.816,0.324,AFP
